Date,Time,Receipt Number,Transaction,Item,Payment Method
14-11-2122,15:14:21,1O5I12,5,kopi kapal api,BCA
14-11-2122,14:58:57,1O5I11,5,"arem""",Cash
14-11-2122,14:36:26,1O5I11,5,nasi ayam,Gopay
14-11-2122,13:43:36,1O5I1Z,5,chocolatos,Cash
14-11-2122,13:35:38,1O5I1Y,5,kopi good day,Gopay
14-11-2122,13:31:43,1O5I1X,5,teh pucuk,Cash
14-11-2122,12:23:36,1O5I1W,6,aqua 351ml,Cash
14-11-2122,12:22:13,1O5I1V,6,good time,Gopay
14-11-2122,12:21:49,1O5I1U,6,sarden,Gopay
14-11-2122,12:18:17,1O5I1T,6,telur,Gopay
14-11-2122,12:16:53,1O5I1S,6,es teh,Gopay
14-11-2122,11:24:51,1O5I1R,6,susu cokelat,Cash
14-11-2122,11:23:45,1O5I1Q,6,susu vanilla,Cash
14-11-2122,11:15:28,1O5I1P,1,nagasari,Mandiri
14-11-2122,11:21:15,1O5I1O,2,usus crispy,Cash
14-11-2122,11:11:47,1O5I1N,3,nextar,Gopay
14-11-2122,9:46:55,1O5I1M,4,pembalut,Gopay
14-11-2122,9:41:27,1O5I1L,2,buku tulis,Gopay
14-11-2122,9:35:51,1O5I1K,4,bolpoin standart,Cash
14-11-2122,9:17:28,1O5I1J,1,buku gambar,GoFood
14-11-2122,9:11:53,1O5I1I,2,pensil,Gopay
14-11-2122,8:24:16,1O5I1H,3,penghapus,Cash
13-11-2122,23:19:51,1O5I1G,4,rautan pensil,Cash
13-11-2122,23:14:13,1O5I1F,5,sari roti,Cash
13-11-2122,22:23:26,1O5I1E,2,mie,Cash
13-11-2122,22:16:18,1O5I1D,4,kecap,Cash
13-11-2122,22:16:33,1O5I1C,4,saos,Cash
13-11-2122,21:56:19,1O5I1B,4,es cream,Cash
13-11-2122,21:46:58,1O5I1A,4,pie susu,Other
13-11-2122,21:38:39,1O5I19,4,risol,BCA
13-11-2122,21:37:44,1O5I18,4,martabak,BCA
13-11-2122,21:46:14,1O5I17,4,floridina,Cash
13-11-2122,21:14:14,1O5I16,4,iso plus,BNI
13-11-2122,21:11:47,1O5I15,5,golda,BNI
13-11-2122,19:44:59,1O5I14,5,nutrisari,Cash
13-11-2122,19:43:29,1O5I13,5,teh rio,Gopay
13-11-2122,19:31:25,1O5I12,5,kopikap,Gopay
13-11-2122,19:25:48,1O5I11,5,roti aoka,Gopay
13-11-2122,19:11:27,1O5I11,5,sari gandum,Cash
13-11-2122,19:11:41,1O5HZZ,5,taro,Cash
13-11-2122,18:44:17,1O5HZY,6,qitela,Cash
13-11-2122,18:24:21,1O5HZX,6,choki choki,BCA
13-11-2122,18:18:21,1O5HZW,6,bengbeng,Other
13-11-2122,17:41:57,1O5HZV,6,nabati,Other
13-11-2122,17:34:11,1O5HZU,6,basreng,Cash
13-11-2122,17:33:14,1O5HZT,6,mie lidi,Cash
13-11-2122,17:11:59,1O5HZS,6,macroni pedas manis,Cash
13-11-2122,17:12:31,1O5HZR,6,bon cabe(bubuk cabe),Other EDC
13-11-2122,16:21:16,1O5HZQ,7,pepsodent,Gopay
13-11-2122,16:14:21,1O5HZP,7,head&shoulder,Other
13-11-2122,15:59:21,1O5HZO,7,lifebuoy(sabun mandi cair),GoFood
13-11-2122,15:42:12,1O5HZN,7,lifebuoy(shampoo),Cash
13-11-2122,15:36:26,1O5HZM,7,shinzui(sabun mandi),BCA
13-11-2122,15:35:12,1O5HZL,7,biore(sabun muka),BCA
13-11-2122,15:31:24,1O5HZK,7,lifebuoy(sabun mandi batangan),Cash
13-11-2122,14:46:19,1O5HZJ,7,sunlight,Cash
13-11-2122,14:45:33,1O5HZI,8,lux(sabun mandi),Cash
13-11-2122,14:33:11,1O5HZH,8,sunsilk(shampoo),BNI
13-11-2122,13:36:28,1O5HZG,8,pantene(shampoo),Cash
13-11-2122,13:13:12,1O5HZF,8,lux(sabun mandi),Gopay
13-11-2122,12:58:39,1O5HZE,8,biore(sabun mandi),Cash
13-11-2122,11:48:31,1O5HZD,8,kacang sukro,BNI
13-11-2122,11:45:34,1O5HZC,8,kuaci,Cash
13-11-2122,11:41:53,1O5HZB,1,kacang kulit,Cash
13-11-2122,11:22:27,1O5HZA,2,lays,Cash
13-11-2122,11:21:45,1O5HZ9,3,chitato,Cash
13-11-2122,11:18:24,1O5HZ8,4,superstar,Cash
13-11-2122,11:13:14,1O5HZ7,2,momogi,Mandiri
13-11-2122,11:11:18,1O5HZ6,4,yupi,Cash
13-11-2122,11:27:27,1O5HZ5,1,astor,Cash
13-11-2122,11:14:42,1O5HZ4,2,siip,Cash
13-11-2122,8:24:12,1O5HZ3,3,helo panda,Cash
13-11-2122,8:12:34,1O5HZ2,4,poki poki,Cash
12-11-2122,22:58:32,1O5HZ1,5,top,Cash
12-11-2122,22:12:51,1O5HZ1,2,oreo,Cash
12-11-2122,22:19:21,1O5HYZ,4,selai olai,Mandiri
12-11-2122,21:59:14,1O5HYY,4,gery salut,Cash
12-11-2122,21:51:23,1O5HYX,4,malkis roma,Cash
12-11-2122,21:48:21,1O5HYW,4,tik tik,Gopay
12-11-2122,21:26:14,1O5HYV,4,krisbee,Gopay
12-11-2122,21:21:12,1O5HYU,4,sponge,Cash
12-11-2122,21:51:24,1O5HYT,4,chocopie,Gopay
12-11-2122,21:25:54,1O5HYS,4,jetz,Gopay
12-11-2122,21:23:54,1O5HYR,5,chiki ball,Cash
12-11-2122,21:13:18,1O5HYQ,5,chitato lite,Other
12-11-2122,21:12:22,1O5HYP,5,kusuka,Other
12-11-2122,19:56:51,1O5HYO,5,piattos,Gopay
12-11-2122,19:52:49,1O5HYN,5,time break,Cash
12-11-2122,19:51:58,1O5HYM,5,tango,Gopay
12-11-2122,19:12:44,1O5HYL,5,fanta,Cash
12-11-2122,18:26:55,1O5HYK,1,sprite,Cash
12-11-2122,18:14:41,1O5HYJ,2,roma arden,Cash
12-11-2122,17:32:42,1O5HYI,3,kalpa,Gopay
12-11-2122,17:14:16,1O5HYH,4,le minerale,Gopay
12-11-2122,16:51:14,1O5HYG,2,mizone,Cash
12-11-2122,16:51:21,1O5HYF,4,pocari sweat,Cash
12-11-2122,16:31:15,1O5HYE,1,tim tam,Cash
12-11-2122,16:11:17,1O5HYD,2,tisu,BNI
12-11-2122,15:55:32,1O5HYC,3,kapas,Gopay
12-11-2122,15:47:55,1O5HYB,4,pembersih muka,Other
12-11-2122,15:34:29,1O5HYA,5,marina hand&body,Cash
12-11-2122,15:13:24,1O5HY9,2,lovely hand&body,Gopay
12-11-2122,15:12:11,1O5HY8,4,vaseline hand&body,BCA
12-11-2122,15:11:36,1O5HY7,4,citra hand&body,Cash
12-11-2122,14:54:22,1O5HY6,4,nivea deodorant,Cash
12-11-2122,14:41:16,1O5HY5,4,nivea hand&body,Gopay
12-11-2122,13:41:53,1O5HY4,4,rexona,BCA
12-11-2122,13:34:28,1O5HY3,4,posh body spray,Cash
12-11-2122,13:33:13,1O5HY2,4,clear shampoo,Cash
12-11-2122,13:28:25,1O5HY1,4,posh deodorant,Cash
12-11-2122,13:18:22,1O5HY1,5,bellagio parfume,Cash
12-11-2122,13:13:42,1O5HXZ,5,fres parfume,Cash
12-11-2122,12:59:58,1O5HXY,5,vitalis parfume,Cash
12-11-2122,12:41:13,1O5HXX,5,fresh tea,Gopay
12-11-2122,12:33:38,1O5HXW,5,cassablanca prafume,Cash
12-11-2122,12:27:13,1O5HXV,5,eskulin parfume,Cash
12-11-2122,11:53:27,1O5HXU,5,evangeline parfume,Cash
12-11-2122,11:47:48,1O5HXT,6,marina parfume,Gopay
12-11-2122,11:44:31,1O5HXS,6,izi parfume,Cash
12-11-2122,11:39:51,1O5HXR,6,permen relaxa,Cash
12-11-2122,11:34:51,1O5HXQ,6,permen kopiko,Cash
12-11-2122,11:33:56,1O5HXP,6,Permen blaster,Cash
12-11-2122,11:25:23,1O5HXO,6,Permen tamarin,Cash
12-11-2122,11:25:51,1O5HXN,6,Permen kiss,Gopay
12-11-2122,9:58:15,1O5HXM,1,Permen big babel,Gopay
12-11-2122,9:33:13,1O5HXL,2,Permen hot hot,Cash
12-11-2122,9:15:11,1O5HXK,3,Permen milkita,Cash
12-11-2122,8:23:18,1O5HXJ,4,kue cucur,Cash
11-11-2122,23:34:19,1O5HXI,2,kue lapis,Cash
11-11-2122,21:37:25,1O5HXH,4,kopi abc,Cash
11-11-2122,21:37:14,1O5HXG,1,kopi kapal api,Other
11-11-2122,21:59:49,1O5HXF,2,"arem""",CIMB NIAGA
11-11-2122,21:42:39,1O5HXE,3,nasi ayam,Cash
11-11-2122,21:31:42,1O5HXD,4,chocolatos,BCA
11-11-2122,19:47:21,1O5HXC,5,kopi good day,Cash
11-11-2122,19:31:13,1O5HXB,2,teh pucuk,Cash
11-11-2122,19:25:45,1O5HXA,4,aqua 351ml,GoFood
11-11-2122,19:23:59,1O5HX9,4,good time,Other
11-11-2122,19:18:21,1O5HX8,4,sarden,CIMB NIAGA
11-11-2122,19:12:22,1O5HX7,4,telur,CIMB NIAGA
11-11-2122,18:58:48,1O5HX6,4,es teh,Cash
11-11-2122,18:54:29,1O5HX5,4,susu cokelat,Gopay
11-11-2122,18:45:25,1O5HX4,4,susu vanilla,Other
11-11-2122,18:15:26,1O5HX3,4,nagasari,Cash
11-11-2122,16:57:56,1O5HX2,5,usus crispy,Cash
11-11-2122,16:57:17,1O5HX1,5,nextar,Cash
11-11-2122,16:39:45,1O5HX1,5,pembalut,Cash
11-11-2122,16:33:21,1O5HWZ,5,buku tulis,Cash
11-11-2122,16:14:14,1O5HWY,5,bolpoin standart,GoFood
11-11-2122,15:23:51,1O5HWX,5,buku gambar,Cash
11-11-2122,15:11:31,1O5HWW,5,pensil,Cash
11-11-2122,14:41:26,1O5HWV,6,penghapus,Cash
11-11-2122,14:38:22,1O5HWU,6,rautan pensil,Cash
11-11-2122,14:15:59,1O5HWT,6,sari roti,Cash
11-11-2122,13:57:12,1O5HWS,6,mie,Gopay
11-11-2122,13:36:14,1O5HWR,6,kecap,Cash
11-11-2122,13:27:12,1O5HWQ,6,saos,Gopay
11-11-2122,13:24:51,1O5HWP,6,es cream,BCA
11-11-2122,13:15:11,1O5HWO,1,pie susu,Cash
11-11-2122,13:11:56,1O5HWN,2,risol,Gopay
11-11-2122,12:51:14,1O5HWM,3,martabak,BNI
11-11-2122,12:43:45,1O5HWL,4,floridina,Cash
11-11-2122,12:38:59,1O5HWK,2,iso plus,Cash
11-11-2122,11:27:12,1O5HWJ,4,golda,Cash
11-11-2122,11:44:24,1O5HWI,1,nutrisari,Cash
11-11-2122,11:31:55,1O5HWH,2,teh rio,Cash
11-11-2122,9:46:23,1O5HWG,3,kopikap,Cash
11-11-2122,9:39:42,1O5HWF,4,roti aoka,Gopay
11-11-2122,9:34:56,1O5HWE,5,sari gandum,Cash
11-11-2122,22:29:19,1O5HWD,2,taro,Cash
11-11-2122,22:17:41,1O5HWC,4,qitela,Gopay
11-11-2122,21:41:12,1O5HWB,4,choki choki,Cash
11-11-2122,21:29:41,1O5HWA,4,bengbeng,Other EDC
11-11-2122,21:41:53,1O5HW9,4,nabati,Cash
11-11-2122,21:41:15,1O5HW8,4,basreng,Gopay
11-11-2122,21:28:58,1O5HW7,4,mie lidi,Cash
11-11-2122,21:23:21,1O5HW6,4,macroni pedas manis,Cash
11-11-2122,21:22:31,1O5HW5,4,bon cabe(bubuk cabe),Cash
11-11-2122,21:18:14,1O5HW4,5,pepsodent,Cash
11-11-2122,21:19:22,1O5HW3,5,head&shoulder,Gopay
11-11-2122,21:11:31,1O5HW2,5,lifebuoy(sabun mandi cair),Gopay
11-11-2122,19:46:25,1O5HW1,5,lifebuoy(shampoo),Cash
11-11-2122,19:39:17,1O5HW1,5,shinzui(sabun mandi),Cash
11-11-2122,19:31:53,1O5HVZ,5,biore(sabun muka),GoFood
11-11-2122,19:25:45,1O5HVY,5,lifebuoy(sabun mandi batangan),Gopay
11-11-2122,19:11:23,1O5HVX,6,sunlight,Gopay
11-11-2122,18:44:19,1O5HVW,6,lux(sabun mandi),GoFood
11-11-2122,18:41:13,1O5HVV,6,sunsilk(shampoo),BNI
11-11-2122,18:41:19,1O5HVU,1,pantene(shampoo),Cash
11-11-2122,18:24:46,1O5HVT,2,lux(sabun mandi),Gopay
11-11-2122,18:17:22,1O5HVS,3,biore(sabun mandi),Cash
11-11-2122,18:11:16,1O5HVR,4,kacang sukro,Gopay
11-11-2122,17:33:54,1O5HVQ,2,kuaci,Cash
11-11-2122,17:27:47,1O5HVP,4,kacang kulit,Cash
11-11-2122,16:56:36,1O5HVO,1,lays,BCA
11-11-2122,16:24:56,1O5HVN,2,chitato,Gopay
11-11-2122,15:55:18,1O5HVM,3,superstar,Cash
11-11-2122,15:25:31,1O5HVL,4,momogi,Cash
11-11-2122,15:17:52,1O5HVK,5,yupi,Gopay
11-11-2122,15:16:15,1O5HVJ,2,astor,Gopay
11-11-2122,14:51:46,1O5HVI,4,siip,Cash
11-11-2122,14:51:45,1O5HVH,4,helo panda,Cash
11-11-2122,14:49:19,1O5HVG,4,poki poki,Cash
11-11-2122,14:48:48,1O5HVF,4,top,Cash
11-11-2122,14:33:38,1O5HVE,4,oreo,Cash
11-11-2122,13:57:48,1O5HVD,4,selai olai,Cash
11-11-2122,13:26:34,1O5HVC,4,gery salut,Gopay
11-11-2122,13:23:15,1O5HVB,4,malkis roma,Gopay
11-11-2122,13:16:41,1O5HVA,5,tik tik,Cash
11-11-2122,13:11:46,1O5HV9,5,krisbee,BNI
11-11-2122,12:35:51,1O5HV8,5,sponge,Gopay
11-11-2122,12:33:51,1O5HV7,5,chocopie,Cash
11-11-2122,12:32:39,1O5HV6,5,jetz,Other EDC
11-11-2122,11:26:22,1O5HV5,5,chiki ball,Cash
11-11-2122,11:15:37,1O5HV4,5,chitato lite,Cash
11-11-2122,11:51:11,1O5HV3,6,kusuka,Cash
11-11-2122,11:44:17,1O5HV2,6,piattos,BCA
11-11-2122,11:15:58,1O5HV1,6,time break,Cash
11-11-2122,9:45:44,1O5HV1,6,tango,Cash
11-11-2122,9:41:11,1O5HUZ,6,fanta,Cash
11-11-2122,8:25:15,1O5HUY,6,sprite,Gopay
19-11-2122,23:47:42,1O5HUX,6,roma arden,Cash
19-11-2122,23:16:14,1O5HUW,6,kalpa,Cash
19-11-2122,22:39:59,1O5HUV,1,le minerale,Cash
19-11-2122,22:34:16,1O5HUU,2,mizone,BNI
19-11-2122,22:16:16,1O5HUT,3,pocari sweat,Gopay
19-11-2122,22:12:22,1O5HUS,4,tim tam,Cash
19-11-2122,21:18:36,1O5HUR,2,tisu,Gopay
19-11-2122,21:42:11,1O5HUQ,4,kapas,Cash
19-11-2122,21:37:58,1O5HUP,1,pembersih muka,Gopay
19-11-2122,21:18:48,1O5HUO,2,marina hand&body,Cash
19-11-2122,21:11:17,1O5HUN,3,lovely hand&body,Cash
19-11-2122,19:34:11,1O5HUM,4,vaseline hand&body,Gopay
19-11-2122,18:53:48,1O5HUL,5,citra hand&body,Cash
19-11-2122,17:23:21,1O5HUK,2,nivea deodorant,BCA
19-11-2122,16:46:15,1O5HUJ,4,nivea hand&body,Cash
19-11-2122,16:16:25,1O5HUI,4,rexona,Gopay
19-11-2122,16:11:33,1O5HUH,4,posh body spray,Cash
19-11-2122,14:43:11,1O5HUG,4,clear shampoo,Cash
19-11-2122,14:31:11,1O5HUF,4,posh deodorant,BCA
19-11-2122,13:14:43,1O5HUE,4,bellagio parfume,Ovo
19-11-2122,12:13:41,1O5HUD,4,fres parfume,Cash
19-11-2122,11:16:39,1O5HUC,4,vitalis parfume,Cash
19-11-2122,11:11:14,1O5HUB,5,fresh tea,Cash
19-11-2122,11:51:19,1O5HUA,5,cassablanca prafume,Gopay
19-11-2122,11:11:47,1O5HU9,5,eskulin parfume,Cash
19-11-2122,9:32:17,1O5HU8,5,evangeline parfume,Cash
19-11-2122,9:31:17,1O5HU7,5,marina parfume,Cash
19-11-2122,9:21:53,1O5HU6,5,izi parfume,GoFood
19-11-2122,8:57:19,1O5HU5,5,permen relaxa,Cash
19-11-2122,8:35:44,1O5HU4,1,permen kopiko,Cash
19-11-2122,8:28:39,1O5HU3,2,Permen blaster,Cash
19-11-2122,8:19:18,1O5HU2,3,Permen tamarin,Other
18-11-2122,22:47:29,1O5HU1,4,Permen kiss,Gopay
18-11-2122,22:23:34,1O5HU1,2,Permen big babel,Cash
18-11-2122,22:21:16,1O5HTZ,4,Permen hot hot,Cash
18-11-2122,22:18:11,1O5HTY,1,Permen milkita,Cash
18-11-2122,22:14:24,1O5HTX,2,kue cucur,Cash
18-11-2122,21:42:56,1O5HTW,3,"arem""",Cash
18-11-2122,21:21:22,1O5HTV,4,nasi ayam,Cash
18-11-2122,21:11:58,1O5HTU,5,chocolatos,Cash
18-11-2122,21:53:39,1O5HTT,2,kopi good day,Cash
18-11-2122,21:17:17,1O5HTS,4,teh pucuk,Cash
18-11-2122,21:14:49,1O5HTR,4,aqua 351ml,Other
18-11-2122,21:13:11,1O5HTQ,4,good time,Cash
18-11-2122,19:55:11,1O5HTP,4,sarden,Cash
18-11-2122,19:53:22,1O5HTO,4,telur,Cash
18-11-2122,19:46:24,1O5HTN,4,es teh,Cash
18-11-2122,19:36:47,1O5HTM,4,susu cokelat,Other
18-11-2122,19:28:51,1O5HTL,4,susu vanilla,Cash
18-11-2122,19:18:45,1O5HTK,5,nagasari,Other
18-11-2122,18:39:26,1O5HTJ,5,usus crispy,Cash
18-11-2122,18:33:34,1O5HTI,5,nextar,Gopay
18-11-2122,18:31:18,1O5HTH,5,pembalut,Cash
18-11-2122,18:31:18,1O5HTG,5,buku tulis,Cash
18-11-2122,18:12:45,1O5HTF,5,bolpoin standart,Cash
18-11-2122,17:32:29,1O5HTE,5,buku gambar,Cash
18-11-2122,15:37:17,1O5HTD,6,pensil,CIMB NIAGA
18-11-2122,15:23:25,1O5HTC,6,penghapus,Cash
18-11-2122,15:11:21,1O5HTB,6,rautan pensil,Gopay
18-11-2122,14:34:16,1O5HTA,6,sari roti,Cash
18-11-2122,14:33:25,1O5HT9,6,mie,Cash
18-11-2122,14:22:41,1O5HT8,6,kecap,Cash
18-11-2122,14:11:31,1O5HT7,6,saos,BCA
18-11-2122,13:58:35,1O5HT6,6,es cream,Gopay
18-11-2122,13:45:35,1O5HT5,7,pie susu,Cash
18-11-2122,12:57:46,1O5HT4,7,risol,Cash
18-11-2122,12:54:44,1O5HT3,7,martabak,BCA
18-11-2122,12:49:25,1O5HT2,7,floridina,Cash
18-11-2122,12:48:48,1O5HT1,7,iso plus,Gopay
18-11-2122,12:38:26,1O5HT1,1,golda,Mandiri
18-11-2122,12:36:18,1O5HSZ,2,nutrisari,Gopay
18-11-2122,12:27:13,1O5HSY,3,teh rio,Gopay
18-11-2122,11:41:55,1O5HSX,4,kopikap,Cash
18-11-2122,11:39:51,1O5HSW,2,roti aoka,Cash
18-11-2122,11:13:44,1O5HSV,4,sari gandum,Cash
18-11-2122,11:21:51,1O5HSU,1,taro,BCA
18-11-2122,9:46:33,1O5HST,2,qitela,Cash
18-11-2122,9:44:54,1O5HSS,3,choki choki,Cash
18-11-2122,9:29:36,1O5HSR,4,bengbeng,Mandiri
18-11-2122,9:19:35,1O5HSQ,5,nabati,Cash
18-11-2122,8:55:24,1O5HSP,2,basreng,Gopay
18-11-2122,8:39:31,1O5HSO,4,mie lidi,Gopay
18-11-2122,8:29:42,1O5HSN,4,macroni pedas manis,Cash
17-11-2122,23:24:44,1O5HSM,4,bon cabe(bubuk cabe),BCA
17-11-2122,23:19:49,1O5HSL,4,pepsodent,Cash
17-11-2122,22:33:26,1O5HSK,4,head&shoulder,BRI
17-11-2122,21:42:46,1O5HSJ,4,lifebuoy(sabun mandi cair),BNI
17-11-2122,21:25:15,1O5HSI,4,lifebuoy(shampoo),Cash
17-11-2122,21:14:18,1O5HSH,4,shinzui(sabun mandi),Cash
17-11-2122,21:12:31,1O5HSG,5,biore(sabun muka),Cash
17-11-2122,21:55:28,1O5HSF,5,lifebuoy(sabun mandi batangan),BCA
17-11-2122,21:39:41,1O5HSE,5,sunlight,Cash
17-11-2122,21:31:13,1O5HSD,5,lux(sabun mandi),Cash
17-11-2122,21:24:49,1O5HSC,5,sunsilk(shampoo),Cash
17-11-2122,21:22:58,1O5HSB,5,pantene(shampoo),Cash
17-11-2122,21:21:49,1O5HSA,5,lux(sabun mandi),Cash
17-11-2122,21:15:28,1O5HS9,6,biore(sabun mandi),Cash
17-11-2122,19:58:11,1O5HS8,6,kacang sukro,Gopay
17-11-2122,19:47:27,1O5HS7,1,kuaci,Cash
17-11-2122,19:46:55,1O5HS6,2,kacang kulit,Other
17-11-2122,19:46:18,1O5HS5,3,lays,Cash
17-11-2122,19:18:13,1O5HS4,4,chitato,Cash
17-11-2122,19:12:17,1O5HS3,2,superstar,Cash
17-11-2122,18:56:51,1O5HS2,4,momogi,BRI
17-11-2122,18:54:56,1O5HS1,1,yupi,BCA
17-11-2122,18:38:11,1O5HS1,2,astor,Cash
17-11-2122,18:37:15,1O5HRZ,3,siip,BNI
17-11-2122,17:39:16,1O5HRY,4,helo panda,Cash
17-11-2122,17:22:13,1O5HRX,5,poki poki,BNI
17-11-2122,16:45:28,1O5HRW,2,top,Other
17-11-2122,15:43:13,1O5HRV,4,oreo,Cash
17-11-2122,14:51:17,1O5HRU,4,selai olai,Cash
17-11-2122,14:25:42,1O5HRT,4,gery salut,Cash
17-11-2122,13:42:28,1O5HRS,4,malkis roma,Gopay
17-11-2122,13:24:54,1O5HRR,4,tik tik,Cash
17-11-2122,13:16:15,1O5HRQ,4,krisbee,Cash
17-11-2122,13:15:54,1O5HRP,4,sponge,Cash
17-11-2122,13:11:25,1O5HRO,4,chocopie,Cash
17-11-2122,12:48:11,1O5HRN,5,jetz,Mandiri
17-11-2122,12:36:31,1O5HRM,5,chiki ball,Cash
17-11-2122,12:35:54,1O5HRL,5,chitato lite,Gopay
17-11-2122,12:33:24,1O5HRK,5,kusuka,Mandiri
17-11-2122,12:15:34,1O5HRJ,5,piattos,Cash
17-11-2122,12:11:33,1O5HRI,5,time break,Cash
17-11-2122,11:11:25,1O5HRH,5,tango,Cash
17-11-2122,11:55:47,1O5HRG,6,fanta,Gopay
17-11-2122,11:48:52,1O5HRF,6,sprite,Cash
17-11-2122,11:35:53,1O5HRE,6,roma arden,Gopay
17-11-2122,11:25:53,1O5HRD,6,kalpa,Cash
17-11-2122,9:27:35,1O5HRC,6,le minerale,Cash
17-11-2122,8:51:53,1O5HRB,6,mizone,Cash
17-11-2122,8:49:55,1O5HRA,6,pocari sweat,Gopay
17-11-2122,8:32:41,1O5HR9,6,tim tam,Gopay
17-11-2122,8:24:36,1O5HR8,7,tisu,Gopay
16-11-2122,23:31:25,1O5HR7,1,kapas,Cash
16-11-2122,23:28:25,1O5HR6,2,pembersih muka,Gopay
16-11-2122,21:59:22,1O5HR5,3,marina hand&body,Cash
16-11-2122,21:23:23,1O5HR4,4,lovely hand&body,Gopay
16-11-2122,21:35:32,1O5HR3,2,vaseline hand&body,Gopay
16-11-2122,21:17:37,1O5HR2,4,citra hand&body,Cash
16-11-2122,21:13:42,1O5HR1,1,nivea deodorant,Cash
16-11-2122,21:13:18,1O5HR1,2,nivea hand&body,Gopay
16-11-2122,19:47:46,1O5HQZ,3,rexona,Gopay
16-11-2122,19:41:41,1O5HQY,4,posh body spray,Cash
16-11-2122,18:13:11,1O5HQX,5,clear shampoo,Bank Transfer
16-11-2122,17:38:11,1O5HQW,2,posh deodorant,Gopay
16-11-2122,16:44:31,1O5HQV,4,bellagio parfume,Cash
16-11-2122,16:31:29,1O5HQU,4,fres parfume,Cash
16-11-2122,15:44:21,1O5HQT,4,vitalis parfume,Cash
16-11-2122,14:53:13,1O5HQS,4,fresh tea,Cash
16-11-2122,14:13:48,1O5HQR,4,cassablanca prafume,Cash
16-11-2122,13:51:18,1O5HQQ,4,eskulin parfume,Cash
16-11-2122,13:48:42,1O5HQP,4,evangeline parfume,BCA
16-11-2122,13:19:16,1O5HQO,4,marina parfume,Cash
16-11-2122,12:25:24,1O5HQN,5,izi parfume,Cash
16-11-2122,12:14:42,1O5HQM,5,permen relaxa,Cash
16-11-2122,12:17:17,1O5HQL,5,permen kopiko,Other
16-11-2122,12:14:55,1O5HQK,5,Permen blaster,Cash
16-11-2122,11:53:24,1O5HQJ,5,Permen tamarin,Cash
16-11-2122,11:38:14,1O5HQI,5,Permen kiss,BCA
16-11-2122,11:15:21,1O5HQH,5,Permen big babel,Cash
16-11-2122,11:14:49,1O5HQG,6,Permen hot hot,Cash
16-11-2122,11:14:19,1O5HQF,6,Permen milkita,Cash
16-11-2122,11:16:16,1O5HQE,6,kue cucur,Cash
16-11-2122,11:15:13,1O5HQD,6,kue lapis,Cash
16-11-2122,11:11:27,1O5HQC,6,kopi abc,Cash
16-11-2122,11:56:49,1O5HQB,6,kopi kapal api,Cash
16-11-2122,11:43:17,1O5HQA,1,"arem""",BCA
16-11-2122,11:17:17,1O5HQ9,2,nasi ayam,Other
16-11-2122,9:59:11,1O5HQ8,3,chocolatos,Other
16-11-2122,8:55:53,1O5HQ7,4,kopi good day,Cash
16-11-2122,8:23:23,1O5HQ6,2,teh pucuk,Other
16-11-2122,8:13:21,1O5HQ5,4,aqua 351ml,Cash
15-11-2122,23:14:36,1O5HQ4,1,good time,Gopay
15-11-2122,22:58:13,1O5HQ3,2,sarden,Cash
15-11-2122,22:26:12,1O5HQ2,3,telur,Cash
15-11-2122,22:13:36,1O5HQ1,4,es teh,Cash
15-11-2122,21:58:56,1O5HQ1,5,susu cokelat,Cash
15-11-2122,21:47:54,1O5HPZ,2,susu vanilla,Gopay
15-11-2122,21:22:27,1O5HPY,2,nagasari,Cash
15-11-2122,21:11:45,1O5HPX,2,usus crispy,Gopay
15-11-2122,21:19:17,1O5HPW,2,nextar,Gopay
15-11-2122,21:11:54,1O5HPV,2,pembalut,Cash
15-11-2122,21:45:59,1O5HPU,1,buku tulis,Cash
15-11-2122,21:37:57,1O5HPT,2,bolpoin standart,Cash
15-11-2122,21:33:27,1O5HPS,3,buku gambar,Cash
15-11-2122,21:31:29,1O5HPR,4,pensil,Cash
15-11-2122,21:22:15,1O5HPQ,2,penghapus,Cash
15-11-2122,21:12:37,1O5HPP,4,rautan pensil,Cash
15-11-2122,21:11:12,1O5HPO,1,sari roti,Cash
15-11-2122,21:14:44,1O5HPN,2,mie,Cash
15-11-2122,19:38:51,1O5HPM,3,kecap,Cash
15-11-2122,19:31:39,1O5HPL,4,saos,Cash
15-11-2122,19:31:16,1O5HPK,5,es cream,Cash
15-11-2122,19:23:58,1O5HPJ,2,pie susu,Cash
15-11-2122,19:19:12,1O5HPI,4,risol,Cash
15-11-2122,19:16:22,1O5HPH,4,martabak,Cash
15-11-2122,18:32:55,1O5HPG,4,floridina,Gopay
15-11-2122,18:31:15,1O5HPF,4,iso plus,Cash
15-11-2122,18:21:55,1O5HPE,4,golda,Cash
15-11-2122,18:16:13,1O5HPD,4,nutrisari,Cash
15-11-2122,17:53:14,1O5HPC,4,teh rio,Cash
15-11-2122,17:49:36,1O5HPB,4,kopikap,Cash
15-11-2122,17:26:41,1O5HPA,5,roti aoka,Cash
15-11-2122,17:19:42,1O5HP9,5,sari gandum,Cash
15-11-2122,17:16:15,1O5HP8,5,taro,Gopay
15-11-2122,17:14:54,1O5HP7,5,qitela,Cash
15-11-2122,17:14:13,1O5HP6,5,choki choki,BCA
15-11-2122,17:11:45,1O5HP5,1,bengbeng,BRI
15-11-2122,17:19:17,1O5HP4,2,nabati,Cash
15-11-2122,17:15:26,1O5HP3,3,basreng,Cash
